
NUM;DATE;JACKPOT;N1;N2;N3;N4;N5;E1;E2;NBJEU;EU1;EU2;EU3;EU4;EU5;EU6;EU7;EU8;EU9;EU10;EU11;EU12;NB1;NB2;NB3;NB4;NB5;NB6;NB7;NB8;NB9;NB10;NB11;NB12;MT1;MT2;MT3;MT4;MT5;MT6;MT7;MT8;MT9;MT10;MT11;MT12;
955;2016-11-15;25000000;7;15;36;42;48;3;7;18190060;0;2;3;55;581;2108;1167;32284;25998;49068;178354;383252;0;0;0;12;99;412;220;6491;5017;9188;38093;78644;0,00;395179,00;61361,10;1637,10;165,30;63,50;65,10;10,80;14,20;14,20;5,50;7,70;
954;2016-11-11;17000000;3;22;23;38;49;2;9;24859574;0;6;7;39;804;1954;1631;29267;36204;73994;153956;542075;0;1;1;7;136;325;285;5761;6874;13792;31815;105255;0,00;180024,70;35939,80;3155,20;163,20;93,70;63,70;16,30;13,90;12,90;8,70;7,40;
953;2016-11-08;38000000;5;9;47;49;50;8;9;19460711;1;1;3;24;578;1471;1196;18718;27485;55266;95626;412673;1;0;0;4;93;255;211;3666;5422;11123;19111;83543;39336342,00;845567,80;65647,40;4013,70;177,70;97,50;68,00;20,00;14,40;13,50;11,00;7,70;
952;2016-11-04;29000000;7;11;12;44;48;3;7;27543374;0;4;7;67;902;3702;1586;59755;45474;81630;295176;683958;0;0;2;20;220;934;356;14611;11253;18433;68596;163809;0,00;299189,90;39819,80;2034,90;161,20;54,80;72,50;8,80;12,30;12,90;5,00;6,50;
951;2016-11-01;17000000;6;10;20;29;37;1;9;16960495;0;3;9;38;621;1465;1466;19634;25885;58634;97842;358325;0;1;2;11;148;336;307;4241;5680;12555;21035;74813;0,00;245644,50;19071,10;2209,30;144,20;85,30;48,30;16,60;13,30;11,10;9,40;7,70;
950;2016-10-28;17000000;10;16;19;23;43;2;8;36565094;1;5;8;112;1332;4187;2846;55816;59837;127410;273843;834733;0;1;2;37;363;1265;885;16218;17466;37752;76709;240934;17375733,00;317750,60;46254,80;1616,00;144,90;64,30;53,70;12,60;12,40;11,00;7,20;7,10;
949;2016-10-25;49000000;3;15;20;21;28;1;5;21542316;1;6;9;50;966;2108;1906;26486;39698;78814;125501;517974;0;2;0;16;196;437;413;5363;8161;16904;25114;102258;50108729,00;156002,20;24223,10;2132,60;117,70;75,30;47,20;15,60;11,00;10,50;9,30;6,70;
948;2016-10-21;39000000;9;20;23;44;48;8;10;28238636;0;3;10;36;846;1591;1806;24943;35930;85437;128187;544209;0;2;1;8;139;389;368;5753;7289;17858;26465;113538;0,00;408989,50;28577,50;3882,80;176,20;130,80;65,30;21,70;15,90;12,70;11,90;8,40;
947;2016-10-18;25000000;2;17;21;25;27;6;9;19892295;0;0;6;52;844;1907;1853;25866;33852;73828;127668;464657;0;0;0;8;186;398;380;5163;7342;15669;25416;98149;0,00;0,00;177605,00;1893,50;124,40;76,80;44,80;14,80;11,90;10,30;8,40;6,90;
946;2016-10-14;17000000;7;13;19;31;34;1;11;29747567;0;5;14;60;1199;2115;3612;27405;46352;130326;135541;606634;0;0;4;10;246;473;752;6087;10648;29790;28847;136601;0,00;258506,30;21503,20;2454,10;130,90;103,60;34,40;20,80;13,00;8,70;11,90;8,00;
945;2016-10-11;166000000;5;12;20;24;37;4;11;42261786;1;10;12;67;1558;2823;3832;38295;63646;156594;196862;861521;0;0;3;17;393;600;937;7664;14488;36222;39058;186619;168085323,00;183627,40;35640,70;3122,30;143,20;110,30;46,00;21,20;13,50;10,30;11,60;8,00;
944;2016-10-07;156000000;2;12;20;27;30;9;11;49619747;0;11;19;73;1955;3307;5316;43532;77663;194837;223669;1029488;0;4;7;10;482;726;1416;9027;18527;49629;44617;232149;0,00;195998,00;26429,00;3364,60;134,00;110,50;39,00;21,90;13,00;9,80;12,00;7,80;
943;2016-10-04;141000000;4;7;14;34;38;4;11;39987063;0;7;11;56;1345;2483;2789;34247;58969;126962;172852;764835;0;4;2;12;284;476;638;7116;13062;28135;35639;169968;0,00;225641,20;33443,70;3213,20;142,70;107,80;54,40;20,40;12,50;11,00;11,40;7,70;
942;2016-09-30;130000000;17;35;37;43;44;2;10;61502571;0;6;15;84;1516;3493;3456;51239;71403;169033;269403;1031101;0;1;2;21;395;859;850;13114;17745;41354;69216;250258;0,00;404891,90;37721,50;3294,70;194,70;117,90;67,60;21,00;15,90;12,70;11,30;8,80;
941;2016-09-27;17000000;6;9;13;39;41;2;12;22272934;0;3;7;21;536;877;1554;13715;25400;72147;70688;368993;0;1;1;4;89;129;268;2243;4418;12570;11123;63749;0,00;293260,30;29272,90;4772,70;199,40;170,10;54,40;28,40;16,20;10,80;15,50;8,90;
940;2016-09-23;23000000;14;16;39;42;49;3;9;27657457;1;6;11;42;831;1573;2433;37391;37525;70992;206354;570692;1;1;5;12;146;303;454;6964;6441;12124;38842;101401;23850387,00;221259,60;40229,00;5268,00;232,90;123,00;56,80;17,00;16,20;14,40;8,70;8,50;
939;2016-09-20;15000000;1;4;10;41;45;6;9;18591174;0;2;5;26;486;1073;1344;22413;24488;50609;125378;387604;0;0;0;4;102;192;258;4118;4598;9430;22551;72409;0,00;446188,10;59491,70;5720,30;267,70;121,20;69,10;19,00;16,70;13,50;9,60;8,40;
938;2016-09-16;39000000;5;8;14;22;32;2;11;29288093;1;5;18;53;1299;2886;2236;31711;50649;115845;152928;660389;0;0;0;9;254;616;494;6620;10534;24723;30700;135745;39758892,00;281165,60;26033,80;4420,80;157,80;71,00;65,40;21,20;12,70;9,30;12,40;7,80;
937;2016-09-13;30000000;4;7;16;35;44;1;3;20250845;0;2;6;33;721;1512;1543;23088;30788;63123;125001;457369;0;0;2;6;137;276;272;4188;5579;11342;23190;83797;0,00;486020,20;54002,20;4909,20;196,60;93,70;65,60;20,10;14,40;11,80;10,50;7,70;
936;2016-09-09;24000000;4;11;15;17;28;1;3;27832597;0;5;22;86;1601;3121;3342;42091;59311;116032;182659;726434;0;2;2;19;368;716;743;8873;12723;24522;35436;147286;0,00;267192,90;20241,80;2589,00;121,60;62,40;41,60;15,20;10,30;8,80;9,90;6,70;
935;2016-09-06;15000000;12;24;30;34;45;7;10;18628356;0;0;3;18;597;1164;1290;18403;27416;56294;97750;393013;0;0;0;3;114;200;246;3631;5082;10168;19469;75228;0,00;0,00;397404,90;8279,20;218,40;112,00;72,20;23,20;14,90;12,20;12,30;8,30;
934;2016-09-02;38000000;8;16;32;40;50;2;11;28705344;5;9;21;62;1329;3253;1938;27036;39257;84130;145769;559203;0;2;4;8;183;490;323;4601;6256;13821;25465;94295;7840860,00;153095,10;21870,70;3703,90;151,10;61,70;74,00;24,40;16,00;12,60;12,80;9,00;
933;2016-08-30;30000000;13;16;29;35;42;6;8;19594566;0;6;5;39;730;1351;1706;24722;29884;57774;127940;432657;0;2;1;9;131;208;319;4465;5249;10015;23349;76886;0,00;156756,50;62702,60;4019,30;187,80;101,50;57,40;18,20;14,40;12,50;9,90;7,90;
932;2016-08-26;24000000;1;9;28;30;48;7;8;27338515;0;6;9;49;962;1717;1918;29949;43710;79654;158445;646104;0;0;3;8;192;340;338;5357;8575;14568;27975;123057;0,00;218708,10;48601,80;4463,40;198,90;111,40;71,20;20,90;13,70;12,60;11,20;7,40;
931;2016-08-23;15000000;2;23;31;37;45;4;8;18361289;0;3;6;28;519;1053;1518;23770;24230;49208;128143;368072;0;0;2;3;106;190;244;4023;4051;8350;22688;62851;0,00;293780,60;48963,40;5246,00;247,60;122,00;60,40;17,70;16,60;13,80;9,30;8,70;
930;2016-08-19;55000000;5;6;22;25;34;5;7;29563506;1;9;6;77;1083;1843;4164;60222;54007;88430;287782;771820;0;2;1;11;171;311;669;11156;9526;15189;53422;138618;54894441,00;157672,00;78836,00;3071,50;191,00;112,20;35,40;11,20;12,00;12,30;6,60;6,70;
929;2016-08-16;45000000;2;26;34;37;46;4;8;19685073;0;2;4;28;494;1055;1537;23246;24369;47846;134632;375941;0;0;2;1;69;190;247;3903;3792;7745;23652;61906;0,00;472441,70;78740,20;5624,30;278,90;130,60;64,00;19,40;17,70;15,20;9,50;9,20;
928;2016-08-12;39000000;2;15;28;36;50;2;11;28251398;0;3;12;53;928;1868;2075;28070;38950;79765;143935;568992;0;1;4;11;163;325;372;4677;6556;13197;24171;97017;0,00;452022,30;37668,50;4264,30;213,10;105,80;68,00;23,10;15,90;13,10;12,70;8,70;
927;2016-08-09;29000000;12;19;43;44;45;5;10;19860305;0;5;5;28;570;1104;1391;21497;27212;55256;119674;416632;0;0;0;1;110;217;224;3435;4685;10174;18852;72411;0,00;190658,90;63552,90;5674,30;243,80;125,90;71,30;21,20;16,00;13,20;10,70;8,30;
926;2016-08-05;23000000;16;19;24;35;37;2;7;27309845;0;3;9;59;867;1571;2800;40241;40745;74921;221908;609472;0;0;1;14;153;241;583;8195;7329;12642;46388;110157;0,00;436957,50;48550,80;3703,00;220,40;121,60;48,70;15,60;14,70;13,40;7,90;7,80;
925;2016-08-02;15000000;2;8;27;38;46;2;6;18544806;0;3;5;32;705;1229;1912;25896;28925;53240;136918;408629;0;1;2;4;145;207;393;5124;5594;9469;26059;77330;0,00;296716,80;59343,30;4636,20;184,10;105,60;48,40;16,40;14,10;12,80;8,80;7,90;
924;2016-07-29;72000000;1;21;26;40;50;2;4;33285227;1;2;10;61;1086;2460;2492;36448;45921;96787;202705;687264;0;0;1;12;166;351;381;6120;7214;14705;35114;114641;72413419,00;798845,40;53256,30;4365,20;214,50;94,70;66,70;21,00;15,90;12,70;10,60;8,50;
923;2016-07-26;61000000;3;10;13;45;49;2;11;22371064;0;2;3;40;731;1607;1536;22316;32020;74485;116448;476923;0;0;1;6;136;291;273;3819;5684;14208;20160;83517;0,00;536905,50;119312,30;4474,20;214,20;97,40;72,80;23,00;15,30;11,10;12,40;8,20;
922;2016-07-22;54000000;7;24;26;37;45;5;9;28957642;0;7;12;70;1080;1845;2969;43443;45488;82217;234234;675188;0;3;1;9;207;347;503;7251;8057;15092;39766;120336;0,00;198566,60;38610,10;3309,40;187,60;109,80;48,70;15,30;14,00;13,00;8,00;7,50;
921;2016-07-19;45000000;19;24;28;36;37;3;6;20139344;0;1;2;37;624;1175;1864;27600;30782;58469;145933;447065;0;0;0;9;96;203;382;5576;5394;10204;28569;78608;0,00;966688,50;161114,70;4354,40;225,90;119,90;54,00;16,70;14,30;12,70;8,90;7,90;
920;2016-07-15;39000000;2;11;13;14;21;1;8;27716104;0;10;18;83;1372;2825;2753;36350;55624;114885;171840;701192;0;0;5;16;281;557;548;7000;10967;22989;32141;132158;0,00;133037,20;24636,50;2671,40;141,40;68,60;50,30;17,50;10,90;8,90;10,40;6,90;
919;2016-07-12;30000000;3;7;26;33;41;2;10;19680534;0;3;8;42;630;1460;1471;20377;29171;68552;106761;416470;0;0;2;9;111;244;273;3817;4990;11785;20284;73525;0,00;314888,50;39361,00;3748,60;218,60;94,30;66,80;22,20;14,80;10,60;11,90;8,30;
918;2016-07-08;23000000;8;12;18;33;44;4;8;27267017;0;7;9;80;1321;2252;3693;45744;49957;92889;206879;663655;0;2;1;28;270;490;826;9652;10416;19238;41969;134065;0,00;186973,80;48474,60;2726,70;144,40;84,70;36,90;13,70;12,00;10,80;8,50;7,20;
917;2016-07-05;15000000;1;10;29;38;48;3;4;18586710;0;2;4;37;565;1124;1182;18771;25884;51524;104997;394597;0;0;0;8;109;221;192;3352;5011;9934;18596;77315;0,00;446081,00;74346,80;4018,70;230,20;115,70;78,60;22,70;15,70;13,30;11,50;8,20;
916;2016-07-01;24000000;2;11;13;40;50;1;10;27640812;1;3;8;49;785;1950;1705;25899;37370;87491;130711;555254;0;1;0;6;141;345;266;4655;6854;16757;23926;104117;23845060,00;442252,90;55281,60;4512,70;246,40;99,20;81,00;24,50;16,20;11,60;13,70;8,70;
915;2016-06-28;15000000;26;32;37;43;49;4;5;18485990;0;8;4;22;654;1195;1206;17853;24421;47233;102983;365099;0;1;0;10;108;226;205;2970;3922;7975;18101;61041;0,00;110915,90;73943,90;6722,10;197,80;108,20;76,60;23,80;16,60;14,40;11,60;8,90;
914;2016-06-24;40000000;11;19;27;28;39;3;10;29072101;1;4;9;57;1259;2798;2479;34015;51738;112550;166438;676508;1;0;3;12;274;558;524;6554;9997;22063;30447;127025;39675953,00;348865,20;51683,70;4080,20;161,60;72,70;58,60;19,60;12,30;9,50;11,30;7,50;
913;2016-06-21;30000000;5;17;32;35;49;1;5;20133186;0;2;9;49;767;1397;1656;24775;31392;58204;129583;456867;0;0;1;4;125;218;285;4420;5102;10151;24105;79343;0,00;483196,40;35792,30;3287,00;183,70;100,80;60,70;18,60;14,10;12,70;10,00;7,70;
912;2016-06-17;24000000;1;7;18;27;43;4;8;27907066;0;3;11;76;1261;2677;3037;41215;49895;104564;203885;656067;0;0;3;12;283;658;618;8802;10590;22776;42188;137114;0,00;446513,00;40592,00;2937,50;154,90;72,90;45,90;15,50;12,30;9,80;8,80;7,40;
911;2016-06-14;15000000;13;34;39;42;50;9;11;19364102;0;1;5;29;529;1078;1328;19382;26356;54820;99310;379126;0;0;1;3;104;185;191;3166;4588;9957;16569;66164;0,00;929476,80;61965,10;5341,80;256,20;125,70;72,90;22,90;16,10;13,00;12,60;8,90;
910;2016-06-10;84000000;14;21;35;42;43;7;9;37622021;1;3;7;152;2065;2894;3607;47941;60870;106247;263910;822435;0;1;3;30;460;644;887;11621;13948;24540;66943;192865;85076371,00;601952,30;85993,10;1980,10;127,50;91,00;52,10;18,00;13,50;13,10;9,20;8,00;
909;2016-06-07;73000000;19;26;35;45;49;2;5;26146206;0;1;4;54;755;1437;2321;34991;36408;68217;200771;561022;0;0;0;12;133;332;478;7323;7599;14579;42103;116490;0,00;1255017,80;104584,80;3873,50;242,40;127,30;56,30;17,10;15,70;14,10;8,40;8,20;
908;2016-06-03;63000000;7;23;31;33;39;6;10;32602885;0;6;15;70;1248;3002;2440;34219;48370;115612;172915;675793;0;1;2;13;200;408;391;5792;8633;20197;29444;122562;0,00;260823,00;34776,40;3726,00;182,80;76,00;66,80;21,90;14,80;10,40;12,20;8,40;
907;2016-05-31;54000000;6;12;26;30;48;6;7;22540168;0;12;9;52;1006;1765;2149;28482;41960;70092;139128;551311;0;2;1;9;229;341;401;5398;8466;13116;25280;108543;0,00;90160,60;40071,40;3467,70;156,80;89,30;52,40;18,20;11,80;11,80;10,50;7,10;
906;2016-05-27;47000000;13;25;27;43;46;4;8;30978490;0;8;15;70;1038;2121;2851;42546;47605;97634;223210;682322;0;1;3;15;209;428;497;7797;8781;17635;42346;122905;0,00;185870,90;33043,70;3540,30;208,90;102,20;54,30;16,70;14,30;11,70;9,00;7,90;
905;2016-05-24;37000000;16;17;23;34;37;6;9;20789344;0;5;5;53;734;1432;1925;27494;32595;64024;139929;465310;0;1;1;4;130;268;326;4509;5574;10921;23683;79603;0,00;199577,70;66525,90;3138,00;198,20;101,60;53,90;17,30;14,00;12,00;9,60;7,80;
904;2016-05-20;30000000;9;14;30;41;45;4;9;28865165;0;0;2;60;844;1641;2677;41450;39944;76130;217358;612954;0;0;0;11;145;303;535;8263;7566;13857;42099;118210;0,00;0,00;923685,20;3848,60;239,40;123,10;53,90;16,00;15,80;14,00;8,60;8,20;
903;2016-05-17;21000000;15;27;32;36;39;3;10;19444379;0;3;6;34;546;1235;1284;19066;26089;56541;102016;384775;0;1;1;3;98;186;233;3287;4037;8875;18285;62509;0,00;311110,00;51851,60;4575,10;249,20;110,20;75,70;23,40;16,30;12,70;12,30;8,80;
902;2016-05-13;15000000;7;15;28;31;42;10;11;32315226;0;6;20;64;1156;3419;2042;29431;43727;128707;157728;592167;0;1;7;15;316;957;466;6811;11476;34360;35897;152773;0,00;258521,80;25852,10;4039,40;195,60;66,10;79,10;25,20;16,20;9,20;13,30;9,60;
901;2016-05-10;73000000;2;26;27;40;49;5;10;25396108;1;1;6;41;637;1368;1765;27613;32530;66142;150844;512239;0;1;1;5;90;199;233;4068;5173;11232;23240;83576;73002277,00;1219013,10;67722,90;4955,30;279,00;129,90;71,90;21,10;17,10;14,20;10,90;8,70;
900;2016-05-06;65000000;32;34;40;45;48;1;10;31821887;0;4;10;41;827;1664;1683;26001;35124;78567;142403;530426;0;0;1;2;118;235;266;4064;5523;12635;22618;83769;0,00;381862,60;50915,00;6209,10;269,30;133,80;94,50;28,10;19,90;14,90;14,50;10,50;
899;2016-05-03;54000000;8;23;24;34;38;3;7;22372128;0;1;7;71;838;1493;2900;42604;36484;67095;222486;525897;0;0;3;3;137;228;510;8117;6577;11237;43344;99475;0,00;1073862,10;51136,20;2520,80;186,80;104,80;38,50;12,00;13,40;12,30;6,50;7,40;
898;2016-04-29;47000000;4;5;25;28;43;6;11;31910222;0;8;7;47;917;2149;2009;30776;43451;102486;161195;660939;0;2;2;6;166;414;352;5346;7805;19455;27709;118723;0,00;191461,30;72937,60;5431,50;243,50;103,90;79,40;23,80;16,10;11,50;12,80;8,40;
897;2016-04-26;37000000;10;17;31;32;42;2;5;21015273;0;4;3;31;662;1139;2043;30605;31854;57617;165985;483456;0;1;0;8;91;170;342;5282;5327;9840;29402;82831;0,00;252183,20;112081,40;5423,20;222,20;129,10;51,40;15,70;14,50;13,40;8,20;7,60;
896;2016-04-22;30000000;17;26;32;34;43;2;10;28843758;0;4;5;46;899;2114;2005;27657;38836;87857;147238;549160;0;0;0;6;180;412;382;5241;7008;15816;27733;96786;0,00;346125,00;92300,00;5016,30;224,50;95,50;71,90;23,90;16,30;12,10;12,70;9,20;
895;2016-04-19;21000000;11;14;15;27;44;2;7;19897739;0;1;5;59;796;1486;2789;37022;37602;66465;174853;517349;0;1;2;15;137;263;631;8106;7365;12265;37570;100004;0,00;955091,40;63672,70;2697,90;174,90;93,70;35,60;12,30;11,60;11,00;7,30;6,70;
894;2016-04-15;15000000;13;14;32;37;48;1;7;27929833;0;1;5;44;732;1464;2091;33093;37564;72605;187673;593179;0;0;0;9;123;214;423;7014;6598;12257;42089;111333;0,00;1340631,90;89375,40;5078,10;267,00;133,50;66,70;19,40;16,30;14,20;9,60;8,20;
893;2016-04-12;64000000;1;5;9;22;38;2;10;24221899;1;4;12;37;1001;2324;1894;25589;40798;95663;130635;531598;0;2;3;11;193;461;371;5146;7840;18958;24950;98468;65001096,00;290662,70;32295,80;5237,10;169,30;72,90;63,90;21,70;13,00;9,30;12,00;8,00;
892;2016-04-08;57000000;6;8;26;43;49;6;10;32403345;0;2;7;51;904;1814;2131;32132;42751;89288;169589;640864;0;0;0;14;162;332;374;5735;8249;17010;29412;123089;0,00;777680,20;74064,70;5082,80;250,90;125,00;76,00;23,10;16,60;13,40;12,40;8,80;
891;2016-04-05;46000000;3;5;9;19;40;2;5;22084291;0;4;10;79;1333;1992;3146;39168;50357;82508;183397;607490;0;2;3;19;283;406;576;7674;10168;16953;33906;117933;0,00;265011,40;35334,80;2236,30;115,90;77,60;35,00;12,90;9,60;9,90;7,80;6,30;
890;2016-04-01;39000000;2;16;23;25;49;6;9;30113886;0;5;3;62;995;1953;2451;38388;45694;89976;205481;664310;0;2;1;14;197;400;471;7217;8981;17678;38427;129825;0,00;289093,30;160607,30;3885,60;211,80;107,90;61,40;18,00;14,40;12,30;9,50;7,90;
889;2016-03-29;30000000;1;4;19;25;36;3;11;19278421;0;3;6;24;638;1484;1217;17557;29014;63505;93192;417570;0;0;2;5;108;252;216;3149;5324;11996;16865;75109;0,00;308454,70;51409,10;6426,10;211,50;90,90;79,20;25,20;14,60;11,20;13,40;8,10;
888;2016-03-25;24000000;12;19;36;42;43;5;8;28151582;0;3;6;65;941;1658;2892;45365;40899;76237;240487;612183;0;0;1;8;187;325;514;8788;7859;15214;46573;118417;0,00;450425,30;75070,80;3464,80;209,40;118,80;48,60;14,20;15,10;13,60;7,60;8,00;
887;2016-03-22;15000000;12;15;26;42;49;5;8;19322126;0;1;8;40;644;1200;2152;32483;29725;54468;171245;441393;0;0;3;7;125;211;394;5894;5498;10772;30962;83437;0,00;927462,00;38644,20;3864,40;210,00;112,70;44,80;13,60;14,30;13,10;7,30;7,70;
886;2016-03-18;60000000;14;19;21;24;49;5;11;32335150;1;4;10;62;1048;2249;2320;34009;50124;103830;179955;723314;0;1;1;14;210;478;382;5627;9418;21225;30000;135294;59687034,00;388021,80;51736,20;4172,20;215,90;100,60;69,60;21,80;14,10;11,50;11,60;7,80;
885;2016-03-15;49000000;5;7;10;34;44;2;10;22450064;0;2;9;34;688;1517;1699;24726;35211;76272;123793;511992;0;0;1;11;127;289;401;5814;7339;15580;26368;105617;0,00;538801,50;39911,20;5282,30;228,40;103,50;66,00;20,80;14,00;10,80;11,70;7,70;
884;2016-03-11;41000000;1;21;26;40;43;6;9;31488096;0;3;5;38;817;1609;2242;36063;40264;79039;205443;632914;0;2;1;7;145;274;428;6864;7523;14915;40301;124631;0,00;503809,50;100761,90;6629,00;269,70;136,90;70,20;20,00;17,20;14,70;9,90;8,70;
883;2016-03-08;31000000;1;8;9;14;23;1;7;21789600;0;7;6;62;1281;2095;2720;33855;48841;82845;153832;577174;0;2;3;16;362;524;753;8959;12100;19399;37793;134035;0,00;149414,40;58105,60;2811,50;119,00;72,80;40,00;14,80;9,80;9,70;9,20;6,60;
882;2016-03-04;25000000;9;14;16;23;40;1;5;31584071;0;4;3;70;1232;2373;2921;40373;54065;102561;205617;748522;0;2;2;21;279;562;733;9634;12627;25155;48818;175056;0,00;379008,80;168448,30;3609,60;179,40;93,10;54,00;17,90;12,80;11,30;9,90;7,40;
881;2016-03-01;15000000;4;7;13;28;37;10;11;21070814;0;4;9;38;922;2801;1533;21383;32322;100943;106733;417649;0;2;3;12;249;737;324;4631;8116;25123;22347;99370;0,00;252849,70;37459,20;4435,90;159,90;52,60;68,70;22,60;14,30;7,70;12,80;8,80;
880;2016-02-26;15000000;5;13;15;33;50;9;11;30346361;1;4;18;46;1333;3044;2452;31898;51988;115878;156133;682446;0;1;3;12;219;480;387;5171;9270;21202;24708;122307;15000000,00;364156,30;26974,50;5277,60;159,30;69,70;61,80;21,80;12,80;9,60;12,60;7,80;
879;2016-02-23;31000000;23;25;32;37;42;1;11;21376311;1;1;6;35;522;1432;1355;21800;24956;63850;117666;385033;0;0;1;8;94;276;229;3962;4090;10733;21871;66533;31340088,00;1026062,90;57003,40;4886,00;286,60;104,40;78,80;22,50;18,80;12,30;11,80;9,70;
878;2016-02-19;24000000;13;14;30;32;39;3;9;29686463;0;1;5;60;857;1631;2870;45880;43364;82805;246637;678742;0;0;1;7;157;298;560;8921;7682;15103;50164;126735;0,00;1424950,20;94996,60;3958,10;242,40;127,40;51,70;14,80;15,00;13,20;7,80;7,60;
877;2016-02-16;15000000;3;10;22;37;50;6;10;20230385;0;3;8;39;652;1468;1385;20540;29172;63836;106888;424632;0;0;1;10;123;273;241;3689;5410;11942;19075;81463;0,00;323686,10;40460,70;4149,80;217,10;96,40;73,00;22,60;15,20;11,70;12,30;8,30;
876;2016-02-12;32000000;3;20;28;31;49;2;5;31683353;1;2;15;69;1072;1895;2937;44355;48456;87810;246653;719586;0;1;3;10;197;397;638;8809;9829;18809;49117;145071;32002496,00;760400,40;33795,50;3673,40;206,80;117,00;53,90;16,40;14,30;13,30;8,30;7,70;
875;2016-02-09;21000000;6;9;13;28;37;4;5;21449447;0;2;16;46;1067;1893;2178;28850;43410;77521;136291;565603;0;1;4;7;236;442;509;6144;9447;17604;26932;117320;0,00;514786,70;21449,40;3730,30;140,70;79,30;49,20;17,10;10,80;10,20;10,20;6,60;
874;2016-02-05;15000000;3;27;32;41;46;4;8;32432427;0;2;8;60;887;1662;2405;38320;42708;82686;222426;636653;0;0;3;12;178;381;514;8592;10157;17712;53018;144331;0,00;778378,20;64864,80;4324,30;255,90;136,50;67,40;19,40;16,70;14,50;9,40;8,90;
873;2016-02-02;15000000;6;9;10;21;36;2;6;23342852;1;5;7;62;987;1722;2870;38338;44127;77614;179456;572734;0;0;2;9;245;386;696;9297;10660;18549;43320;137704;15000000,00;224091,30;53355,00;3011,90;165,50;94,80;40,60;14,00;11,60;11,10;8,40;7,10;
872;2016-01-29;131000000;1;5;23;29;32;1;7;51036711;2;6;5;97;1906;3260;4692;67867;86627;159592;339210;1219495;1;1;1;31;332;584;1006;14612;16744;28219;69288;228717;66188316,00;408293,60;163317,40;4209,20;187,40;109,50;54,30;17,20;12,90;11,80;9,70;7,30;
871;2016-01-26;115000000;15;24;38;40;48;2;9;34836169;0;0;16;48;959;2016;2418;39834;47410;93067;221496;717630;0;0;1;8;137;323;382;6428;7173;14702;37204;112120;0,00;0,00;139344,60;5806,00;254,20;120,90;72,00;20,10;16,10;13,80;10,20;8,50;
870;2016-01-22;104000000;10;12;27;30;47;8;9;43191486;0;8;13;85;1715;3303;3369;48970;75976;142206;246945;1067097;0;2;5;21;329;694;638;8624;14970;28463;42289;201903;0,00;259148,90;53158,70;4065,00;176,20;91,50;64,10;20,20;12,50;11,20;11,30;7,10;
869;2016-01-19;89000000;2;30;38;43;46;2;7;28541697;0;2;9;36;702;1351;2222;36527;35497;69601;219676;551367;0;0;0;6;104;186;402;6946;5869;10677;43207;91874;0,00;685000,70;50740,70;6342,50;284,60;147,80;64,20;17,90;17,60;15,10;8,40;9,10;
868;2016-01-15;81000000;10;19;38;43;46;1;11;38193034;0;4;9;59;912;2178;2319;35779;44558;105438;205054;679503;0;1;3;13;158;403;416;6518;7639;18896;37819;118990;0,00;458316,40;67898,70;5178,70;293,10;122,70;82,30;24,50;18,80;13,40;12,10;9,80;
867;2016-01-12;69000000;1;2;10;30;44;1;8;26048243;0;0;2;47;828;1569;2190;31161;43218;77736;159083;593305;0;0;1;10;148;289;428;6216;8948;15115;30444;113453;0,00;0,00;833543,70;4433,70;220,20;116,20;59,40;19,20;13,20;12,30;10,60;7,70;
866;2016-01-08;60000000;5;26;33;35;40;3;8;35891422;0;0;6;54;1060;2015;3263;48968;51438;95268;269589;778540;0;0;0;13;186;310;534;8169;8348;15481;46437;132691;0,00;0,00;382841,80;5317,20;237,00;124,60;54,90;16,80;15,30;13,90;8,60;8,10;
865;2016-01-05;49000000;6;10;31;36;39;6;10;24392834;0;2;2;50;622;1308;1913;25865;31029;65145;125121;481036;0;2;1;9;106;211;321;4512;5223;11164;20755;84995;0,00;585428,00;195142,60;3902,80;274,50;130,50;63,70;21,60;17,20;13,80;12,60;8,90;
864;2016-01-01;41000000;4;37;38;39;44;4;7;30475921;0;6;10;51;861;1770;2758;41595;40591;87481;236672;611546;0;2;6;9;168;286;545;8506;7160;14314;51079;114007;0,00;243807,30;48761,40;4780,50;247,70;120,50;55,20;16,80;16,50;12,80;8,30;8,70;
863;2015-12-29;31000000;5;20;31;32;36;6;7;23272406;0;4;10;31;560;1129;1504;24265;30546;57321;140078;493102;0;2;2;3;94;185;233;4166;5164;9377;25139;88171;0,00;279268,80;37235,80;6005,70;290,90;144,20;77,30;22,00;16,70;15,00;10,70;8,30;
862;2015-12-25;24000000;3;10;25;27;40;3;9;30922048;0;7;7;94;1492;2538;3857;51941;58147;102024;251145;776749;0;1;1;13;260;424;754;9892;10637;17648;46327;137061;0,00;212036,90;70678,90;2631,60;145,00;85,20;40,00;13,60;11,60;11,20;8,00;7,00;
